label,message,msg_new
0,储蓄保险经常被冠以“传家宝”,储蓄 保险 经常 被 冠以 “ 传家宝 ”
0,清迈的各种商店装潢和建筑简直是深的我心,清迈 的 各种 商店 装潢 和 建筑 简直 是 深 的 我心
0,你也快来表态吧~”大神手机杯“摄影大赛第8周周冠军你来定,你 也 快 来 表态 吧 ~ ” 大神 手机 杯 “ 摄影 大赛 第 8 周周 冠军 你 来定
0,阿里巴巴向中国奢侈品电商公司魅力惠投资逾1亿美元,阿里巴巴 向 中国 奢侈品 电商 公司 魅力 惠 投资 逾 1 亿美元
0,yui马斯葛复牌涨逾128%报0,yui 马斯葛复 牌涨 逾 128% 报 0
0,微软的Cortana简直比苹果的Siri好玩太多了,微软 的 Cortana 简直 比 苹果 的 Siri 好玩 太多 了
0,南京供水、供气企业也将用户交费与个人信用度挂钩,南京 供水 、 供气 企业 也 将 用户 交费 与 个人 信用度 挂钩
0,愿河北掀起新的真的反腐风暴,愿 河北 掀起 新 的 真的 反腐 风暴
0,SohorestaurantSuvlaki在贝特曼街,SohorestaurantSuvlaki 在 贝特 曼街
0,手机pos机刷卡器手机移动pos机刷卡器信用卡pos机刷卡银联pos移动,手机 pos 机 刷卡器 手机 移动 pos 机 刷卡器 信用卡 pos 机 刷卡 银联 pos 移动
0,例の箱是最早在Twitter上被透的,例 の 箱 是 最早 在 Twitter 上 被 透 的
0,「内幕」都被这些人玩坏了」,「 内幕 」 都 被 这些 人 玩坏 了 」
0,曾如火炽热的浙江房地产市场的宏大历史舞台结束了,曾 如火 炽热 的 浙江 房地产 市场 的 宏大 历史舞台 结束 了
0,都会送一套韩国4支装的纳米牙刷一套,都 会 送 一套 韩国 4 支装 的 纳米 牙刷 一套
0,既维护了自己国家法律的尊严,既 维护 了 自己 国家 法律 的 尊严
0,巧治鼻炎：把一两一级绿茶磨成末儿,巧治 鼻炎 ： 把 一两 一级 绿茶 磨成 末儿
0,这两年不少KTV、酒店的卖淫女都租房单干,这 两年 不少 KTV 、 酒店 的 卖淫女 都 租房 单干
0,Power全球零售服务副总裁CharlesMills就如何打造服务品牌,Power 全球 零售 服务 副总裁 CharlesMills 就 如何 打造 服务 品牌
0,忽然之间觉得打开手机通讯录、微信、QQ,忽然 之间 觉得 打开 手机 通讯录 、 微信 、 QQ
0,坐在电脑前的我让他帮泡个银耳煮个银耳汤,坐在 电脑前 的 我 让 他 帮 泡个 银耳 煮 个 银耳汤
0,我已经卸载重新在appstore下载,我 已经 卸载 重新 在 appstore 下载
0,比花千骨的剧情还要改的夸张,比花千骨 的 剧情 还要 改 的 夸张
0,微软统一应用商店导致用pc在它的应用商店下个游戏无法正常打开,微软 统一 应用 商店 导致 用 pc 在 它 的 应用 商店 下个 游戏 无法 正常 打开
1,(x/x) 你好，我是之前跟你联系过的小彭，我们公司专做信贷和车贷，先息后本不上征信不押车！费用低至x.xx%！押车当天放款！信贷额度xxx,( x / x )   你好 ， 我 是 之前 跟 你 联系 过 的 小 彭 ， 我们 公司 专做 信贷 和 车贷 ， 先息 后 本 不 上 征信 不 押车 ！ 费用 低至 x . xx% ！ 押车 当天 放款 ！ 信贷 额度 xxx
1,"""{{@ &""""^_^""""％ 秀色美妆长山店祝秀色会员x?x节快乐，活动期间全场买xxx立减xx、满xxx立减xxx、以此类推，活动二：实付xxx送 普希金xxx保湿两片、实付xxx送xxx四合一两片，xxx一片，实付xxx送x普希金面膜三片加打泡洗面奶一瓶（洗面奶送完即止x^_^&@}} ％""",""" { { @   & "" "" ^ _ ^ "" "" ％   秀色 美妆 长山 店祝 秀色 会员 x ? x 节 快乐 ， 活动 期间 全场 买 xxx 立减 xx 、 满 xxx 立减 xxx 、 以此类推 ， 活动 二 ： 实付 xxx 送   普希金 xxx 保湿 两片 、 实付 xxx 送 xxx 四合 一两片 ， xxx 一片 ， 实付 xxx 送 x 普希金 面膜 三片 加 打泡 洗面奶 一瓶 （ 洗面奶 送 完 即止 x ^ _ ^ & @ } }   ％ """
0,江苏舜天主场2：3负于山东鲁能,江苏舜天 主场 2 ： 3 负于 山东鲁能
0,iOS｜「火箭闹钟」是iPhone上最受好评的第三方闹钟App之一,iOS ｜ 「 火箭 闹钟 」 是 iPhone 上 最受 好评 的 第三方 闹钟 App 之一
0,南京弘瑞广场附近一小区传出巨响,南京 弘瑞 广场 附近 一 小区 传出 巨响
0,很多人呼吁要正确使用试衣间,很多 人 呼吁 要 正确 使用 试衣间
1,蟹浦邮政银行！今晚央行降息了！莫慌！x月我行特推出一年期x.x%二年x.x%三年x.xx%的产品！保证本金保证收益！联系人~理财经理华宁,蟹浦 邮政 银行 ！ 今晚 央行 降息 了 ！ 莫慌 ！ x 月 我行 特 推出 一年期 x . x% 二年 x . x% 三年 x . xx% 的 产品 ！ 保证 本金 保证 收益 ！ 联系人 ~ 理财 经理 华宁
0,每次都是打算去今年没来及打算就去了虽没能见到但略感受60E粉丝的强大,每次 都 是 打算 去 今年 没来 及 打算 就 去 了 虽 没能 见到 但略 感受 60E 粉丝 的 强大
0,受邀作为EXPO现场的精油SPA机护肤顾问,受邀 作为 EXPO 现场 的 精油 SPA 机 护肤 顾问
0,师傅绝望的说：“5100山头先遣队,师傅 绝望 的 说 ： “ 5100 山头 先遣队
0,包括Windows98、XP、Vista、7以及8,包括 Windows98 、 XP 、 Vista 、 7 以及 8
0,结果才看了挑战极限拉飞机偶像来了也去拉飞机游戏都玩一样的不尴尬啊,结果 才 看 了 挑战 极限 拉 飞机 偶像 来 了 也 去 拉 飞机 游戏 都 玩 一样 的 不 尴尬 啊
0,600773西藏城投已经突破压力区启涨加速上升了顺风车还是可以搭载一下波段跟踪,600773 西藏 城投 已经 突破 压力 区启涨 加速 上升 了 顺风 车 还是 可以 搭载 一下 波段 跟踪
0,现代化的设计配合时尚明亮的色彩,现代化 的 设计 配合 时尚 明亮 的 色彩
0,南京华侨城将建成一个融合旅游、娱乐、生态、商业、人文等业态于一体的大型文化旅游综合性项目,南京 华侨城 将 建成 一个 融合 旅游 、 娱乐 、 生态 、 商业 、 人文 等 业态 于 一体 的 大型 文化 旅游 综合性 项目
0,墙纸防潮该从装修的什么时候抓起呢,墙纸 防潮 该 从 装修 的 什么 时候 抓起 呢
0,S48沪宜高速由宜兴往上海方向锡宜段127K处,S48 沪 宜 高速 由 宜兴 往 上海 方向 锡宜段 127K 处
0,伦敦方面布伦特原油期货周四收跌0,伦敦 方面 布伦特 原油期货 周四 收跌 0
0,com国内首家互联网金融理财超市,com 国内 首家 互联网 金融 理财 超市
0,一是衡量政绩过于看重“GDP”,一是 衡量 政绩 过于 看重 “ GDP ”
1,恩施乐讯通信世界轰动全城！移动xG手机免费用！三星，苹果，华为，步步高，oppo手机不要钱轻松拥有！！只有xxxx个名额哦！快来抢购吧,恩施 乐讯 通信 世界 轰动 全城 ！ 移动 xG 手机 免费 用 ！ 三星 ， 苹果 ， 华为 ， 步步高 ， oppo 手机 不要 钱 轻松 拥有 ！ ！ 只有 xxxx 个 名额 哦 ！ 快 来 抢购 吧
0,x少年为取乐向行驶汽车投掷石块致丛飞遗孀邢丹死亡,x 少年 为 取乐 向 行驶 汽车 投掷 石块 致丛飞 遗孀 邢丹 死亡
0,苏州这4家饭店餐具查出大肠菌群,苏州 这 4 家 饭店 餐具 查出 大肠菌群
0,大连昨日发射123枚火箭弹增雨0,大连 昨日 发射 123 枚 火箭弹 增雨 0
0,我刚刚在南通如皋文峰大世界店签到,我 刚刚 在 南通 如皋 文峰 大 世界 店 签到
0,请咨询浙江省相关事宜与省代左静联系,请 咨询 浙江省 相关 事宜 与 省代 左静 联系
0,还无法避免的对着电脑…停了会水电,还 无法 避免 的 对 着 电脑 … 停 了 会 水电
0,扬州今明后继续xx℃周四台风“苏迪罗”来降温,扬州 今明 后 继续 xx ℃ 周四 台风 “ 苏迪罗 ” 来 降温
0,然后于半夜到12日凌晨擦过上海以东约100公里的近海北上,然后 于 半夜 到 12 日 凌晨 擦 过 上海 以东 约 100 公里 的 近海 北上
0,上次还是开学时坐着听Jacque学霸学长jesuisétudiant哒哒哒哒的,上次 还是 开学 时 坐 着 听 Jacque 学霸 学长 jesuis é tudiant 哒 哒 哒 哒 的
0,气温：溧水、高淳32℃到35℃,气温 ： 溧水 、 高淳 32 ℃ 到 35 ℃
0,另外今天入住的是InterContiental洲际大酒店,另外 今天 入住 的 是 InterContiental 洲际 大酒店
0,Calbee海太蜂蜜薯条,Calbee 海太 蜂蜜 薯条
0,南京国际美术展将在南京国展中心盛大开幕,南京 国际 美术 展将 在 南京 国展 中心 盛大 开幕
0,自个儿实名一个大V就要对自己言行负责,自个儿 实名 一个 大 V 就要 对 自己 言行 负责
0,19日ZH9457航班无锡飞厦门,19 日 ZH9457 航班 无锡 飞 厦门
0,你在深夜疲惫的飞机上等待天明,你 在 深夜 疲惫 的 飞机 上 等待 天明
0,有人敲门我都会让ta们做好心理准备,有人 敲门 我 都 会 让 ta 们 做好 心理准备
1,元宵节，约惠女人节峰峰华联老凤祥银楼，周六福珠宝，黄金每克直降xx，钻石x哲银饰x.x哲起，够物有豪礼。xxxxxxx,元宵节 ， 约惠 女人 节 峰峰 华联 老 凤祥银 楼 ， 周六 福 珠宝 ， 黄金 每克 直降 xx ， 钻石 x 哲银饰 x . x 哲起 ， 够物 有 豪礼 。 xxxxxxx
1,亲:预祝您三八妇女节快乐！x一x号全场x折后满xxx减xx，xxx减xxx。新老会员双倍积分。武商量贩黄陂店,亲 : 预祝 您 三八妇女节 快乐 ！ x 一 x 号 全场 x 折后 满 xxx 减 xx ， xxx 减 xxx 。 新老 会员 双倍 积分 。 武 商量 贩 黄陂 店
0,他们再通过官媒发布“真相”,他们 再 通过 官媒 发布 “ 真相 ”
0,小板桥街道中闸社区约814亩、四甲社区478亩,小 板桥 街道 中闸 社区 约 814 亩 、 四甲 社区 478 亩
0,Google無人車內飾曝光：空間出乎意料&gt,Google 無人車 內飾 曝光 ： 空間 出乎意料 & gt
1,场就有电热水壶，产品x.x折起，现场特推一款神秘x利润产品，下定还有液晶电视送！ 诚邀您到场选购！ 感谢您的接听！冠珠陶瓷祝您生活愉快,场 就 有 电热水壶 ， 产品 x . x 折起 ， 现场 特推 一款 神秘 x 利润 产品 ， 下定 还有 液晶电视 送 ！   诚邀 您 到场 选购 ！   感谢您 的 接听 ！ 冠珠 陶瓷 祝您 生活 愉快
0,今天在国际商贸城四区三街门面看见位心怡的女孩,今天 在 国际 商贸城 四区 三街 门面 看见 位心怡 的 女孩
0,比Sephora八折那会儿还低,比 Sephora 八折 那会儿 还 低
0,锡旺物业红旗花园物管处收到小区居民送来的绣有“情系业主真心服务”的锦旗,锡旺 物业 红旗 花园 物管 处 收到 小区 居民 送来 的 绣 有 “ 情系 业主 真心 服务 ” 的 锦旗
0,有个扬州的朋友说我长得很像他,有个 扬州 的 朋友 说 我 长得 很 像 他
0,国产手机厂商总能把产品说到完美无瑕,国产手机 厂商 总能 把 产品 说 到 完美无瑕
0,人寿保险能一一解决：一、买意外险,人寿保险 能 一一 解决 ： 一 、 买 意外险
0,晚上100天纪念日去了很高兴遇见你,晚上 100 天 纪念日 去 了 很 高兴 遇见 你
0,nonono真哥还会开飞机,nonono 真哥 还会开 飞机
0,每年的8月8日被定为了“全民健身日”,每年 的 8 月 8 日 被 定为 了 “ 全民 健身 日 ”
1,欢迎致电武汉鑫启程商贸有限公司！本公司主营各类健身器材、体育用品、按摩器材、户外路径等，欢迎来电详询：xxxxxxxxxxx，祝您生活愉快！,欢迎 致电 武汉 鑫 启程 商贸 有限公司 ！ 本 公司 主营 各类 健身器材 、 体育用品 、 按摩 器材 、 户外 路径 等 ， 欢迎 来电 详询 ： xxxxxxxxxxx ， 祝您 生活 愉快 ！
0,我在“同程旅游”发现了性价比很高的酒店：宁波纪家庄酒店,我 在 “ 同程 旅游 ” 发现 了 性价比 很 高 的 酒店 ： 宁波 纪 家庄 酒店
0,流量、话费、手机、电子券、歌友会门票……等你来抢喽,流量 、 话费 、 手机 、 电子 券 、 歌友会 门票 … … 等 你 来 抢 喽
0,直接或通过家人收受贿赂……个人感觉这种事是很普遍的,直接 或 通过 家人 收受贿赂 … … 个人感觉 这种 事是 很 普遍 的
0,LEGO创意百变系列未来战机,LEGO 创意 百变 系列 未来 战机
0,」xx岁女大学生被电梯夹死：头在xx楼,」 xx 岁 女 大学生 被 电梯 夹死 ： 头 在 xx 楼
0,然后我就在我的QQ上看到了圆通快递单号及信息的推送,然后 我 就 在 我 的 QQ 上 看到 了 圆通 快递 单号 及 信息 的 推送
0,用电脑上微博才发现我又进热门评论已经好几次了,用 电脑 上 微博才 发现 我 又 进 热门 评论 已经 好 几次 了
0,中国医师协会美容与整形医师分会委员,中国 医师 协会 美容 与 整形 医师 分会 委员
0,还是取消百度包月订阅QQ音乐包月吧,还是 取消 百度 包月 订阅 QQ 音乐 包月 吧
0,这种无主公司将来会不会成为中国股市的一个趋势捏,这种 无 主 公司 将来 会 不会 成为 中国 股市 的 一个 趋势 捏
1,亲爱的顾客注意啦，合生元素加金装x段现在有购满xxx元减xxx元活动，你可以买六送一又可以减xxx元赶快来参加吧，今天是最后一天。,亲爱 的 顾客 注意 啦 ， 合生元 素加 金装 x 段 现在 有 购满 xxx 元减 xxx 元 活动 ， 你 可以 买六送 一 又 可以 减 xxx 元 赶快 来 参加 吧 ， 今天 是 最后 一天 。
0,离开苏州最舍不得的就是小心媛了,离开 苏州 最 舍不得 的 就是 小心 媛 了
0,淮南市公安局史院派出所接到报警称,淮南市 公安局 史院 派出所 接到 报警 称
0,因为两条微博把我3天的后遗症消灭了,因为 两条 微博 把 我 3 天 的 后遗症 消灭 了
0,江阴周庄是位于江阴市周庄镇的一所交易所,江阴 周庄 是 位于 江阴市 周庄镇 的 一所 交易所
0,14岁的苏西在放学回家的路上被诱骗到玉米地里的一个秘密小屋,14 岁 的 苏西 在 放学 回家 的 路上 被 诱骗 到 玉米地 里 的 一个 秘密 小屋
0,建议到正规医院在进行精液常规分析吧,建议 到 正规 医院 在 进行 精液 常规 分析 吧
0,3、锅中放清水烧开后放入排骨、姜片煮30分钟后加入山药、红枣再煮20分钟,3 、 锅中放 清水 烧开 后 放入 排骨 、 姜片 煮 30 分钟 后 加入 山药 、 红枣 再 煮 20 分钟
0,光大白金信用卡客户凭本人光大白金信用卡还享受3次瑜伽课程,光大 白金 信用卡 客户 凭 本人 光大 白金 信用卡 还 享受 3 次 瑜伽 课程
0,没有军绿大胸酒窝的警察叔叔,没有 军绿大胸 酒窝 的 警察 叔叔
0,可惜躺着时头部和电脑是平行的,可惜 躺 着 时 头部 和 电脑 是 平行 的
0,30－40%的夜间车祸缘于滥用远光灯,30 － 40% 的 夜间 车祸 缘于 滥用 远光灯
0,用友与阿里巴巴对接生态资源,用友 与 阿里巴巴 对接 生态 资源
0,导致自己在盗窃这条道上一错再错,导致 自己 在 盗窃 这条 道 上 一错再错
0,补发昨天的~俺们终于出发啦~哎哎哎不过第二张相片里的两位小哥,补发 昨天 的 ~ 俺们 终于 出发 啦 ~ 哎 哎 哎 不过 第二张 相片 里 的 两位 小哥
0,中国人寿和银行带动了一波分时的突破,中国 人寿 和 银行 带动 了 一 波分 时 的 突破
